datetime_run,run_name,dataset_name,split,epoch,seed,decode_method_train,decode_method_eval,reward_fn,reward_clip_max,reward_clip_min,reward_base,reward_vm_multiplier,sts_threshold,contradiction_threshold,pp_letter_diff_threshold,pp_name,sts_name,nli_name,vm_name,orig_max_length,use_small_ds,batch_size_train,batch_size_eval,lr,acc_steps,label_flip-mean,label_flip-std,is_valid_pp-mean,is_valid_pp-std,is_adv_example-mean,is_adv_example-std,reward_pp-mean,reward_pp-std,vm_scores-mean,vm_scores-std,sts_scores-mean,sts_scores-std,pp_letter_diff-mean,pp_letter_diff-std,contradiction_scores-mean,contradiction_scores-std,acceptability_scores-mean,acceptability_scores-std,lcp_conditions-mean,lcp_conditions-std,n_pp,any_adv_example_proportion,gen_params_train.do_sample,gen_params_train.temperature,gen_params_train.top_p,gen_params_eval.num_return_sequences,gen_params_eval.do_sample,gen_params_eval.num_beams,gen_params_eval.top_p,gen_params_eval.temperature,gen_params_eval.diversity_penalty,gen_params_eval.num_beam_groups
2022-06-22_184410,toasty-sweep-5,rotten_tomatoes,valid,14,1001,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.231922902421028,0.13846184207797957,0.711674825479801,0.22075764115399252,0.16212693132673578,0.13223073079221512,3.3845475631112816,1.7466452501925531,0.18224643132639826,0.07896693090677866,0.8605408316852303,0.03644286371756773,2.5740231416341586,5.259228616390334,0.013968504014680696,0.014889429732995776,0.7011889469097913,0.06702251232864852,0.9994090978701518,0.0014949853269311708,17.580381471389646,0.3651226158038147,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_194533,misty-sweep-6,rotten_tomatoes,train,13,1002,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.17780581299340584,0.18244592371747542,0.487400230019818,0.34170170161329405,0.07142565860948742,0.10564479549610768,1.9029004833960768,1.9018199604592305,0.1688106062432845,0.10387381066360041,0.8307277352670346,0.05600840685464607,14.645852464134283,6.041035704571196,0.033688422983850524,0.04571978985543759,0.6530882387670238,0.11901731618446412,0.9955179632700324,0.009505706916557801,27.157133243607,0.31292059219380886,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_200248,laced-sweep-7,rotten_tomatoes,train,8,1000,sample,beam_search,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.15428252947607402,0.16253608084502588,0.5341781097888677,0.3333245541385844,0.06835225641906464,0.09942776426677054,1.7370322248661314,1.7333582227176045,0.13894963089422271,0.09915532246062603,0.8526407820916513,0.05532510662091906,10.064830740102067,6.440107490737841,0.04149097632680428,0.06252276273445476,0.6203213265330035,0.10547841182015917,0.9972306478606451,0.007031199236793161,47.60363391655451,0.31594885598923284,True,0.85,0.95,48,False,48,,,,
2022-06-22_194533,misty-sweep-6,rotten_tomatoes,valid,13,1002,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.15275905146838165,0.16367987995641325,0.48604980827708427,0.322886229809081,0.04849285323377411,0.08930548112725283,1.622510114522981,1.702194766560171,0.14456443172474182,0.10112049790266002,0.8325793509679541,0.05672462489686008,13.630889332427857,5.990372982078325,0.038644621821770954,0.05233269788715026,0.6459623808960259,0.12154424642465719,0.9959859960188248,0.009905359463742052,26.732970027247955,0.27520435967302453,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_200248,laced-sweep-7,rotten_tomatoes,valid,8,1000,sample,beam_search,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.13323344115497787,0.16536491875113052,0.5148407017629885,0.31797303637131896,0.04905461508235582,0.08264521503029049,1.4699874724904562,1.4919106533707815,0.11205886283638453,0.09718606931297474,0.8546393051401746,0.05568723965215828,9.224874450276724,6.419341868048378,0.054633072609915796,0.07920648083240507,0.6136481561283709,0.1051897102886721,0.9966447330280017,0.006958857697085305,47.678474114441414,0.26430517711171664,True,0.85,0.95,48,False,48,,,,
2022-06-22_184410,toasty-sweep-5,rotten_tomatoes,train,15,1001,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.25066498914318724,0.13851882558880974,0.7260395595418164,0.2200681313063533,0.17320818246040645,0.12965633461065484,3.7122081160456024,1.6983261413883752,0.21195013029826335,0.07656425692033979,0.859918000666646,0.03785328423971426,5.665897994543718,5.138339278402554,0.011960159353083514,0.011541122834502052,0.7043059222071277,0.059908579646774866,0.9987337990815366,0.0022814342190824234,15.340847913862719,0.35901749663526245,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_184410,toasty-sweep-5,rotten_tomatoes,valid,15,1001,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.24808862460026396,0.13072721480141394,0.7091298859522999,0.21517626329601816,0.1698223224932594,0.1190284477524446,3.4153485521540383,1.650274866576157,0.19063109657872776,0.07225375478858877,0.8617175081566243,0.03633075784701049,5.078773367461104,5.009325336100278,0.012383763594445544,0.013395665644769862,0.7030893037217657,0.06130540002241612,0.9997729336966394,0.0007637764449337714,14.719346049046322,0.33787465940054495,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_194533,misty-sweep-6,rotten_tomatoes,train,14,1002,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.14071996924472807,0.17551658431587763,0.732330640098445,0.272914054699635,0.08820230546213256,0.13146690138275471,2.5876036335188486,2.101404819276175,0.13989374485867834,0.09927688143253639,0.8674839392560098,0.044591285190062696,-2.668939401326663,6.316812529797234,0.018266714164046932,0.027867885330112578,0.7450287608102282,0.0972437508768052,0.99447027988083,0.016029513627718293,34.52658142664872,0.3993943472409152,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_194533,misty-sweep-6,rotten_tomatoes,valid,14,1002,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.11358259852669951,0.15829259981928323,0.6927719780231495,0.2966364373955869,0.061467502294979,0.11402176432309158,2.077019488678042,1.9804202772406982,0.11589118472737453,0.09538894576001498,0.8650409706993297,0.047024649677361224,-3.0837104043979924,6.316397268449427,0.02197851269464712,0.03318953181829209,0.7362734606234481,0.0988188363124167,0.9940932797999127,0.017016088262946465,33.52316076294278,0.37329700272479566,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_200248,laced-sweep-7,rotten_tomatoes,train,9,1000,sample,beam_search,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.16112245005344986,0.16256976834980963,0.5362159581866084,0.32282305168784914,0.07443626576897405,0.10146398171914378,1.851936021887828,1.7554256400973636,0.1460075025505275,0.09678769884271149,0.8510818256230964,0.05155821543637766,9.088468752845202,6.135105840549066,0.04016224925540862,0.05851514039991188,0.6214146527044193,0.10412058027317199,0.9960333263877701,0.010338762240975975,47.639973082099594,0.32368775235531627,True,0.85,0.95,48,False,48,,,,
2022-06-22_200248,laced-sweep-7,rotten_tomatoes,valid,9,1000,sample,beam_search,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.1432442147900448,0.1590780594983522,0.51107407681804,0.31562721171314784,0.0473315887043715,0.08162117936336376,1.4349510425126804,1.530760818143063,0.12003749594308781,0.09306535817622977,0.8525293758893909,0.051259961863978194,7.850863209342824,6.15973818059719,0.047277932195594584,0.0708676245667903,0.6118359301402182,0.10448016419739443,0.9951505800378263,0.010860101430490906,47.700272479564035,0.2615803814713896,True,0.85,0.95,48,False,48,,,,
2022-06-22_184410,toasty-sweep-5,rotten_tomatoes,train,16,1001,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.2456488476182293,0.12488547976486353,0.7768031893029071,0.1745826706164568,0.183740755100686,0.12494488459031103,3.968024222873541,1.4798814568950178,0.20758954537248478,0.0661390101551476,0.8643836559099093,0.030693715070769876,1.6378603199293635,4.743220542166257,0.00906555363422891,0.0068676242151992,0.7274649229531329,0.051393088082898455,0.9989009114020653,0.0014355477942758058,16.184724091520863,0.3566621803499327,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_184410,toasty-sweep-5,rotten_tomatoes,valid,16,1001,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.2326982830721655,0.1351974226250506,0.750679720829619,0.16963456390299933,0.16849380353479265,0.12203581566567687,3.634205809811389,1.400542546386765,0.18486168252179006,0.06498588309594396,0.865855972149436,0.03088593634812378,1.1461556385388814,4.666466983379966,0.008981846050325593,0.00714170452497023,0.7226026469487089,0.05119720994117507,0.9998486224644263,0.0006329991393616436,15.596730245231608,0.329700272479564,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_194533,misty-sweep-6,rotten_tomatoes,train,15,1002,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.1797506389289239,0.19291570437522954,0.6071814106922502,0.32385211731971714,0.08501405697670932,0.11871200617075695,2.317103218064027,2.019277639460337,0.1698313292080656,0.10681111301071945,0.8329546223713461,0.05936616718292122,10.669683337467166,5.960659826498324,0.022694904525557367,0.031189644815372113,0.7616380223503275,0.0996446492151312,0.9969899761644353,0.007772280170711166,27.59656796769852,0.35195154777927323,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_194533,misty-sweep-6,rotten_tomatoes,valid,15,1002,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.16059604230083524,0.18554243970272302,0.6017299110799126,0.3302548983433183,0.0698264929573569,0.11531739840358361,1.9639402569250006,1.9091454508242476,0.14698738839278183,0.10595593221004397,0.8398494642050687,0.05817043431138038,9.732024841986563,5.898383074193132,0.0264674994246334,0.035693400242444474,0.7587238896720594,0.10032506060205527,0.9964266031809553,0.010259988092866724,27.103542234332426,0.3460490463215259,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_200248,laced-sweep-7,rotten_tomatoes,train,10,1000,sample,beam_search,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.1759805964642853,0.1752722360810554,0.48873338710475017,0.33118890841430254,0.07143874779246037,0.10264718614455512,1.7976144476228524,1.7946048294824417,0.1606474391491303,0.09961618744630868,0.8387511833292572,0.05201124481324904,12.518624003237502,6.1581607121378426,0.043922587970533424,0.06187290071806132,0.6215676720534784,0.10541260377158328,0.9941956048465808,0.014528646794880121,47.70895020188425,0.3263795423956931,True,0.85,0.95,48,False,48,,,,
2022-06-22_200248,laced-sweep-7,rotten_tomatoes,valid,10,1000,sample,beam_search,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.15261813182833178,0.16947159279015858,0.4506026044373173,0.3098622878925526,0.041746037711147224,0.07967588568641232,1.3859825860421493,1.4833208585820274,0.13249170314178552,0.09450800485758415,0.837284474659054,0.05189844233504913,11.010628516058816,6.236882136049027,0.052628914695781716,0.0763419821313764,0.6077600286718231,0.10616044101902698,0.9919788985876937,0.017585584615964368,47.776566757493185,0.26430517711171664,True,0.85,0.95,48,False,48,,,,
2022-06-22_184410,toasty-sweep-5,rotten_tomatoes,train,17,1001,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.23682171004183858,0.1601159500488938,0.7594932670177235,0.23368461136148452,0.17433197688283295,0.14845369591569788,3.8850169862504504,1.9352184040274663,0.2066056331044162,0.08646657583428842,0.8663442770266577,0.03827773348280369,3.74762947715729,5.35156311497949,0.013721351902364615,0.016212732000880428,0.718677699607861,0.06834007572984757,0.9979657273335788,0.003401412744541121,22.90006729475101,0.40679676985195157,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_194533,misty-sweep-6,rotten_tomatoes,train,16,1002,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.15198434288869136,0.1735917001688043,0.7117503801693834,0.27401404970504184,0.08761367282364739,0.12686298073643762,2.599700667600229,2.1166017773658568,0.1497766457691207,0.09624793249774932,0.8646373255011929,0.04515856319924302,-3.468033422930599,6.092396258892278,0.016159212972085283,0.02179988187653653,0.7175340289504578,0.10387405321726206,0.9981704305949795,0.005570267405912718,35.22812920592194,0.3872812920592194,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_184410,toasty-sweep-5,rotten_tomatoes,valid,17,1001,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.21612364428718311,0.16355990639318138,0.7252207672611459,0.22358595905719525,0.15434113949914716,0.14160511832347553,3.393635401815507,1.8188333979959423,0.1798586321768302,0.08641111758265045,0.8669917301260401,0.03899236771804687,3.366238710618327,5.275883531743258,0.0149848715309605,0.020035822323832345,0.7130292351203735,0.06742828262418829,0.9997359917557466,0.0014629559921027905,21.749318801089917,0.38419618528610355,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_194533,misty-sweep-6,rotten_tomatoes,valid,16,1002,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.13229086103443527,0.1594569073931142,0.6880075273415138,0.2829145106626296,0.06837004776433751,0.11605645294374631,2.149158082220615,1.9925589920777453,0.12206081482124842,0.09260078779237596,0.8687587395165194,0.04500378285115187,-4.1777651516784715,6.008805860946532,0.015674583495855356,0.02455451515702381,0.7045869153597442,0.10354291798017434,0.9983717529368917,0.006412586197659055,33.96457765667575,0.3569482288828338,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_200248,laced-sweep-7,rotten_tomatoes,train,11,1000,sample,beam_search,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.1985647523162239,0.19175963290593984,0.5326117119638614,0.33522280840550955,0.08564882543181478,0.11825602778710055,2.119008166414441,1.958629041717141,0.17827625195209656,0.1068048761906128,0.8334510316746966,0.05449024483521318,10.4346477625954,6.499398109009367,0.04385727861516257,0.06539900654625247,0.6681435932319967,0.1082427387755776,0.9959487336998907,0.01012198573155649,47.821668909825036,0.37012113055181695,True,0.85,0.95,48,False,48,,,,
2022-06-22_194533,misty-sweep-6,rotten_tomatoes,train,17,1002,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.18985832868367852,0.21059748825766783,0.5080704031327203,0.3428462239120226,0.07699870477232994,0.11851163888332258,2.0726589192871723,2.0404128891676345,0.18077173242654432,0.11557562865532237,0.81722366811876,0.0652137190161501,15.16110008422908,6.55787085428381,0.029813766081843815,0.048322752974420645,0.7210392744683581,0.11707490551321387,0.9947628976854691,0.012931906233556681,29.673956931359353,0.3603633916554509,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_200248,laced-sweep-7,rotten_tomatoes,valid,11,1000,sample,beam_search,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.1740668777276525,0.189817140153052,0.4960533128714095,0.3195373984160615,0.05435890153089802,0.0947595083066188,1.5985535871622827,1.6722133403624122,0.1469557525099159,0.1047757939667325,0.8342801800235059,0.05519818030140657,9.461097826777772,6.586933379162612,0.05384331926476557,0.07756499563827757,0.6547024548986755,0.1112751886299062,0.996561567406254,0.011026150159783593,47.85558583106267,0.31607629427792916,True,0.85,0.95,48,False,48,,,,
2022-06-22_194533,misty-sweep-6,rotten_tomatoes,valid,17,1002,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.1716687903886138,0.21603039752480774,0.48307969673911494,0.3283642109774539,0.05805182183126116,0.1066983997531266,1.6692717007264886,1.843372143255541,0.15648947075744596,0.11625015412351611,0.8161332396576579,0.06584259170472276,14.623376067233163,6.461584430230342,0.031622417724739775,0.05109834701961343,0.7219505443973357,0.11784720490505134,0.9967582414430985,0.010122933850119873,28.99182561307902,0.3242506811989101,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_184410,toasty-sweep-5,rotten_tomatoes,train,18,1001,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.2648325201102648,0.1579615859145656,0.7495841914295114,0.2326381143561047,0.192842851529919,0.1510906106497843,4.1060995339427855,1.8599754141890383,0.22591329385837838,0.0800786819194748,0.8556333779571085,0.037571985882637306,2.954374821430649,5.581933094930473,0.010123439207114273,0.010573870121580203,0.7353381523084888,0.062333906279451824,0.9987814821605935,0.002326065281113802,25.171938088829073,0.4259757738896366,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_184410,toasty-sweep-5,rotten_tomatoes,valid,18,1001,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.24299368672617064,0.15897945399101873,0.7172486537868673,0.2407991428815048,0.16791646649997627,0.14569680713384903,3.613660302831856,1.8424154288980892,0.1967624914686695,0.07779952198390924,0.8568018603119104,0.03762272951758071,2.9152544814093284,5.353703283641572,0.01063718242147736,0.01220392299381467,0.7278780366409693,0.0613701919617532,0.9997376264406237,0.001449327121588718,24.07356948228883,0.3814713896457766,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_194533,misty-sweep-6,rotten_tomatoes,train,18,1002,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.1753775285690631,0.19072547000097567,0.5588397080237801,0.3289336038489878,0.08088396045953364,0.11781809711309543,2.134651809451308,2.0079564452003544,0.16656496448845226,0.1087988354590583,0.8445597942954716,0.05827845671216312,14.367179052702811,6.150172139637239,0.030992058945057868,0.04588767780607006,0.6786000028858282,0.11865153279132848,0.9957246657723242,0.009613553386764971,24.650740242261104,0.3395020188425303,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_194533,misty-sweep-6,rotten_tomatoes,valid,18,1002,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.15914397463685848,0.18674328205992127,0.5211733640311308,0.3209236180137845,0.056165023945975036,0.09549091337265488,1.6499924350822996,1.725339843327898,0.13993976277483194,0.10839891016927804,0.845203022420137,0.0602962105824647,13.94540747319897,6.21857947548191,0.03666581374173888,0.05583454870052324,0.6737856001492255,0.12424616817081788,0.9962509006806204,0.010218831829455493,24.340599455040874,0.2888283378746594,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_200248,laced-sweep-7,rotten_tomatoes,train,12,1000,sample,beam_search,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.19043220517504916,0.18385559562219647,0.583575020931742,0.32901454306511335,0.09185734981336727,0.12278728616731209,2.279997584660335,1.9936536955713327,0.17114650886522828,0.10267197479513171,0.8447430409135683,0.050142181334659086,6.6415073062069885,6.451075683207754,0.0387250905208022,0.05766053779146594,0.6741786717694056,0.10781326726540977,0.995863317921434,0.010032961814050674,47.831090174966356,0.37920592193808883,True,0.85,0.95,48,False,48,,,,
2022-06-22_200248,laced-sweep-7,rotten_tomatoes,valid,12,1000,sample,beam_search,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.1753090849588882,0.19055392320982426,0.5446613817362153,0.3184233844277712,0.0632028820138969,0.10169082936577276,1.7453262138413415,1.7000781039632684,0.1443482183938357,0.10369261002625497,0.8438800810097858,0.05140066366874498,5.772331728130064,6.593623084594385,0.05032703722502766,0.07488744155743321,0.6616401325449321,0.11066013133314793,0.9966366235171673,0.009267320788079621,47.87465940054496,0.33242506811989103,True,0.85,0.95,48,False,48,,,,
2022-06-22_184410,toasty-sweep-5,rotten_tomatoes,train,19,1001,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.26851705916326923,0.1530853022326967,0.7387574685156868,0.22499412210933029,0.19391917963319788,0.14502779835353227,4.168698451599868,1.7908750545211427,0.22955515377164826,0.07741554410333738,0.8509570622752543,0.03574165099955061,4.828846418634588,5.278283223388624,0.010336282926113114,0.009735826872614334,0.7324611144641179,0.056533834616109856,0.9992282737331115,0.0009318636809956071,22.714670255720055,0.4057873485868102,True,1.15,0.95,48,True,1,0.95,1,,
2022-06-22_184410,toasty-sweep-5,rotten_tomatoes,valid,19,1001,sample,sample,reward_fn_contradiction_and_letter_diff,10.0,0,0,35.0,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,8,0.0001,2,0.24909860077198767,0.1512960185870089,0.6926240619018487,0.2370313929148754,0.1662201873888944,0.14088945799467867,3.5764842576915585,1.7245296363855624,0.20232975699388103,0.07483791781302111,0.8492911907272592,0.037068069447557986,5.015434007084193,5.321428888896213,0.01054885253286853,0.011338655634411077,0.7292286795083068,0.05702025103599496,1.0,0.0,21.87193460490463,0.37057220708446864,True,1.15,0.95,48,True,1,0.95,1,,
