datetime_run,run_name,dataset_name,split,epoch,seed,decode_method_train,decode_method_eval,reward_fn,reward_clip_max,reward_clip_min,reward_base,reward_vm_multiplier,sts_threshold,contradiction_threshold,pp_letter_diff_threshold,pp_name,sts_name,nli_name,vm_name,orig_max_length,use_small_ds,batch_size_train,batch_size_eval,lr,acc_steps,label_flip-mean,label_flip-std,is_valid_pp-mean,is_valid_pp-std,is_adv_example-mean,is_adv_example-std,reward_pp-mean,reward_pp-std,vm_scores-mean,vm_scores-std,sts_scores-mean,sts_scores-std,pp_letter_diff-mean,pp_letter_diff-std,contradiction_scores-mean,contradiction_scores-std,acceptability_scores-mean,acceptability_scores-std,n_pp,any_adv_example_proportion,gen_params_train.do_sample,gen_params_train.temperature,gen_params_train.top_p,gen_params_eval.num_return_sequences,gen_params_eval.do_sample,gen_params_eval.num_beams,gen_params_eval.top_p,gen_params_eval.temperature,gen_params_eval.diversity_penalty,gen_params_eval.num_beam_groups
2022-06-15_121144,clean-sweep-4,rotten_tomatoes,valid,13,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,5,0,0,11.513857398203877,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.0963239013970363,0.13658149852550522,0.48237958303443096,0.3423055589461885,0.031315273332525574,0.05803039155708835,0.2694466735341843,0.38076916621214213,0.0625667135213339,0.08933224418350603,0.8446734409875131,0.09168886869792559,8.500554627318746,8.402855269045341,0.051978555267078175,0.06108449630862772,0.6359497896843804,0.11677103104291756,26.282608695652176,0.16666666666666666,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,valid,1,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.07131420828180748,0.1093507268473156,0.5875383868577073,0.31207519826946883,0.016157518115886758,0.04229233288280316,0.3816813577482414,0.6336854334779536,0.043043594379457664,0.07464604341116356,0.8875574778129139,0.08204652781715875,4.297022185737734,7.3078149433693635,0.036982448132327275,0.05761184908544259,0.6328210240302531,0.11130460869929781,26.82608695652174,0.14492753623188406,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,train,2,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.0627620470643359,0.09188010010914704,0.5562329941337725,0.3103985836465271,0.024692852543546473,0.04483721605012084,0.476982348384366,0.6935007133187715,0.049075790700093595,0.07258480992640189,0.8852110766691086,0.07566521124593852,4.954545428441195,6.915088608667226,0.03899388062527238,0.0552724160283701,0.6188268277984705,0.10186551825374146,25.43934760448522,0.13761467889908258,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_121144,clean-sweep-4,rotten_tomatoes,train,14,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,5,0,0,11.513857398203877,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.07537920337881421,0.1106016884019258,0.4798513162623981,0.3335337404801138,0.025096322061343587,0.050901752203601484,0.25189335116824463,0.38131808365681796,0.05854498082656789,0.08188056662773005,0.8512696950874983,0.08755130809011502,8.415398977765609,7.651489895660089,0.046334206015229695,0.06452055769285238,0.6170029262411455,0.1130354103489569,25.90316004077472,0.15902140672782875,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,valid,2,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.08672558989305945,0.12004721687455983,0.6089739932749415,0.29437149890464703,0.023633975639440297,0.050170823010501894,0.5248881501610544,0.7133645361393283,0.05403921970632242,0.08022164658472375,0.8871476010701813,0.07934466005552743,4.284239454906016,7.352113947529232,0.037044592266180384,0.04946118866975385,0.6397633534488308,0.10317154146901533,25.340579710144926,0.14492753623188406,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_121144,clean-sweep-4,rotten_tomatoes,valid,14,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,5,0,0,11.513857398203877,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.09666932513782756,0.13459667774962963,0.4946641379832148,0.3470563162725163,0.03229483294575748,0.05582203063949813,0.26519872710537606,0.36885268302786856,0.0603227928804134,0.08671458428204992,0.8502324321574418,0.09114662905668573,8.132433865600115,8.323731759834972,0.04998937593700866,0.06363749258210608,0.6364557025638692,0.11459828175290672,26.166666666666668,0.15217391304347827,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,train,3,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.05465921759463635,0.08637654083728051,0.6029495668131959,0.2913846460624659,0.027190056375811112,0.047814836139995535,0.5300386495710493,0.7240576477165552,0.0433326033498257,0.06851290624951857,0.8943261383758957,0.06909697987075188,3.196803383517805,6.88222724870601,0.03302550882438359,0.0473384344829674,0.6304828708589109,0.10148431792363878,25.743119266055047,0.1396534148827727,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,valid,3,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.06654093196521886,0.10527632588190572,0.6463665745339823,0.2807386113685707,0.029266957524839453,0.05457882595293033,0.5261529439812953,0.6918288045770005,0.03945223456868507,0.06862092009330356,0.8977270398219341,0.06943471222029336,2.612725466188416,6.898452480082389,0.03516545295010423,0.05092511255928065,0.6428425056926433,0.102613880448766,25.818840579710145,0.15942028985507245,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_121144,clean-sweep-4,rotten_tomatoes,train,15,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,5,0,0,11.513857398203877,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.07718555449213288,0.11319604064771809,0.48298417060507076,0.3326035200714361,0.02639047094365212,0.052646921731829985,0.2534303898457978,0.3830631283192808,0.05861870811674189,0.08217719677510762,0.8523566853513941,0.08769407262072412,8.338237267632342,7.68049003189742,0.04639179670631597,0.06477393319071136,0.6173677054886603,0.11353368398158865,25.92150866462793,0.1651376146788991,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_121144,clean-sweep-4,rotten_tomatoes,valid,15,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,5,0,0,11.513857398203877,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.09516350385702249,0.12421820621318877,0.49452902454809716,0.3481357411539907,0.031642651692363674,0.05373864777966601,0.2648777342663406,0.37079791132005047,0.05822467565349869,0.08385043041878733,0.8497656716121678,0.09020907629431017,8.040305279654028,8.079607458953562,0.05083005927765704,0.06320428517945086,0.6351281213177017,0.11292182400010399,26.115942028985508,0.14492753623188406,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,train,4,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.06350562585038644,0.08907278565402374,0.6158638087208514,0.28670112674945614,0.03167875197743661,0.05441124739219891,0.5966342081388015,0.8025040918827742,0.04970629832895553,0.06944255850221578,0.8958098920343767,0.06462127840732762,2.3129382821077242,6.691018705273399,0.03424732074292561,0.049582636764288014,0.6334071374156817,0.09851792378583057,26.2059123343527,0.15494393476044852,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,valid,4,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.06396163520255008,0.11078478390914749,0.6662207756436834,0.2741427571151514,0.027086319186193163,0.0554590659634177,0.5818981410500909,0.7917363517863036,0.04192426934957025,0.07376107801319051,0.8977202008197822,0.06424505396976514,0.973477482573507,6.719507568974398,0.02877130208922564,0.04071787175639768,0.6548314415566259,0.10223645678323098,26.32608695652174,0.17391304347826086,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_121144,clean-sweep-4,rotten_tomatoes,train,16,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,5,0,0,11.513857398203877,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.07591853856825452,0.11132052423555092,0.4810122774197069,0.3304207467619445,0.026138167608897915,0.052968598222774534,0.25895417457686626,0.38938826854711867,0.05818293120701087,0.08177446690133704,0.8520906000528498,0.08710749380151109,8.334330085962376,7.651644820106572,0.04544045412382995,0.06452738249227336,0.616213063363737,0.11336578851948696,25.89296636085627,0.1620795107033639,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_121144,clean-sweep-4,rotten_tomatoes,valid,16,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,5,0,0,11.513857398203877,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.09618073833735025,0.13433682676724745,0.49552839714086927,0.33761642247891255,0.03126410251369511,0.05296813901739772,0.27084723496520274,0.36929916304230176,0.06063645792789516,0.08629327345878099,0.8525771082644134,0.08858270158863943,8.06351649715727,7.945877965330356,0.045527205525349966,0.06012280005530089,0.632764750762256,0.11145408346819642,26.028985507246375,0.14492753623188406,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,train,5,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.0666634463943599,0.09566905597768227,0.5969450489763212,0.2891318828973903,0.03273034778202061,0.0556529657806287,0.701474374272427,0.8836035212890297,0.0601921210931101,0.07404546337402125,0.8884292974174863,0.06295030439456853,3.3948485951466782,6.23170223323491,0.03566557644365359,0.049884399403757905,0.6203470069754268,0.10006019035988797,29.567787971457697,0.1692150866462793,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,valid,5,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.07376309726027004,0.11048828797331754,0.6340468281554996,0.27410326188255174,0.029357380588166407,0.06117035836190569,0.6723493990666768,0.8331290962621226,0.053633638576270196,0.07418222627667422,0.892121516134246,0.06190187543656361,2.263930383840469,6.392571767179962,0.03372123146943303,0.044288633928394695,0.6342576980971256,0.1052062742330043,29.63768115942029,0.18115942028985507,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_121144,clean-sweep-4,rotten_tomatoes,train,17,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,5,0,0,11.513857398203877,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.07761537303522649,0.11392883663782226,0.4786418679557583,0.329295856977468,0.02554977601301411,0.04990473934640163,0.2581349721911003,0.3839178396628506,0.06062322626555216,0.08356300568841596,0.8514202263754377,0.08775559573632503,8.456401506951542,7.671392122674704,0.04428117981623777,0.06308167676145983,0.6141883244514802,0.11369014152134721,25.83078491335372,0.15086646279306828,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_121144,clean-sweep-4,rotten_tomatoes,valid,17,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,5,0,0,11.513857398203877,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.09933617562111739,0.1298405670938562,0.49631311582566623,0.33463993971547973,0.027166203870351797,0.049378227951730407,0.2587815622824357,0.36730729229156583,0.06401673837022298,0.08236189279306548,0.8540986580981794,0.08849985773754207,8.192607466515911,7.749295246231676,0.04692451045260362,0.0620576001031224,0.632656793535337,0.11414931021605915,26.028985507246375,0.14492753623188406,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,train,6,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.0778718484482591,0.10637159147741924,0.5522922007794484,0.29983500732357893,0.036606333174990555,0.060660101624748886,0.7739937318358612,0.90386224082609,0.07503587641930773,0.07756432981061855,0.8729018965525099,0.06475662401538901,4.86076805838099,6.445577596833175,0.03925746116995767,0.05591065225488524,0.6067224028253658,0.10200649374942258,31.257900101936798,0.1834862385321101,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,valid,6,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.06598241537833234,0.10918097944326514,0.5910017160305323,0.2959781336697628,0.019998103866653464,0.04714068783174183,0.674179829687598,0.7943625973766859,0.0566957077859942,0.07505646014752208,0.8805886270746134,0.06615207749983214,3.9422088300341214,6.446584916254011,0.04528513259544108,0.06691543846699924,0.6265250327836717,0.10431264428448285,31.094202898550726,0.16666666666666666,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,train,7,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.09594851455142762,0.12821408595910738,0.497061239115104,0.3403149613089431,0.03589007188814824,0.06381598836797572,0.7867723318251418,0.985019944444935,0.0925981425462272,0.08991681188717753,0.8492966864460323,0.07696710659306623,8.52731177503573,7.334866708941315,0.044340885289706346,0.06362495082075077,0.6153927239004031,0.10812357356894556,31.483180428134556,0.18960244648318042,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_121144,clean-sweep-4,rotten_tomatoes,train,18,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,5,0,0,11.513857398203877,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.0790437280054806,0.11708323397691953,0.47697223695260876,0.3340737657513844,0.025138032503144708,0.051202651255153456,0.2527623398235265,0.38848156756655683,0.061032786435546764,0.08499302812399281,0.852401047792373,0.0886243046995202,8.524405622144455,7.720121270352454,0.0451502303449871,0.06422770420316766,0.6136389859145908,0.11528778482444611,25.748216106014272,0.15698267074413863,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,valid,7,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.09651180794011596,0.1366924575679666,0.5030158116026472,0.3281306236569098,0.02465764765466729,0.044921897931414045,0.6882640458435295,0.7979343877736648,0.08217544833156967,0.08876737803834844,0.8466464422675488,0.0793550773503366,8.139584847073392,7.75370464527534,0.05184718650127487,0.06851947960724884,0.6345831012058556,0.11372689713915825,31.456521739130434,0.15217391304347827,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_121144,clean-sweep-4,rotten_tomatoes,valid,18,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,5,0,0,11.513857398203877,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.09441674270122817,0.13860136164452388,0.48358394115566,0.3238645883454129,0.02580563641027974,0.04806897689704667,0.24544261206788454,0.3355969536658318,0.05999778479275318,0.08683726963158583,0.854249723336666,0.087867439066296,8.335196516066558,7.7630583719823205,0.04522091442028172,0.06060835517305385,0.631308983215058,0.11184183401374712,25.91304347826087,0.13768115942028986,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_121144,clean-sweep-4,rotten_tomatoes,test,18,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,5,0,0,11.513857398203877,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.07590950980738496,0.12387974944013254,0.49889609459964834,0.34275053075696743,0.024309836352048593,0.04774308796064272,0.23850753958133084,0.35171124401389825,0.056147918440307976,0.08638114194589964,0.8630439868873833,0.08239971131269007,8.565619584235968,7.903197972974675,0.05706100427757064,0.07400993827513387,0.6155942353465101,0.11295131370939886,25.793893129770993,0.1450381679389313,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,train,8,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.10488186233827132,0.14453471626813935,0.45184879698710334,0.35586027706483375,0.03803803670742273,0.06988018465126537,0.7871042003788535,1.0171541874305747,0.10048877636782,0.09731412623696654,0.8351074716124515,0.08278001199869178,11.493685934184096,7.477901264212859,0.04904554502405905,0.07366335621741177,0.6103878968132999,0.11547597402931144,31.50866462793068,0.2089704383282365,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,valid,8,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.10815163654731774,0.1442096256917791,0.46350565541257494,0.34291935545138824,0.02776834029221948,0.0576135760005505,0.6844256109512157,0.8723110737081442,0.09168504778129868,0.09576413351831127,0.838718017770502,0.08191197955900259,9.76613628171292,7.724087133451599,0.05593240195297616,0.07940745615718914,0.6274475737228568,0.11874602891773926,31.507246376811594,0.2028985507246377,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_135452,vocal-sweep-7,rotten_tomatoes,train,0,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,6,0,0,13.688067801642228,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,1e-05,2,0.07731710238616768,0.11235932021628334,0.46029012573453454,0.34383322290116153,0.023096594597214762,0.042537353099378956,0.26904631226923836,0.41087160539006823,0.060036080817128044,0.08202234287331184,0.8460496726864773,0.09031829156316863,8.74054393964261,7.904171165702012,0.04542667514218557,0.06400125220700566,0.6088733256605803,0.11520050859537638,26.625891946992866,0.13149847094801223,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,train,9,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.10298808912179867,0.14398163847167852,0.4817788671521157,0.3498537927159823,0.03602367664258552,0.06902086462713067,0.7844985079588919,1.0048570903558987,0.09663681133917013,0.09609540878333357,0.8472632250411223,0.08079575162993818,10.033036237790188,7.537674570945563,0.0509516268381292,0.076452096987618,0.600990500393582,0.11193064144449899,31.49133537206932,0.218144750254842,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_135452,vocal-sweep-7,rotten_tomatoes,valid,0,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,6,0,0,13.688067801642228,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,1e-05,2,0.07717971108347756,0.121253870194184,0.4818533008264071,0.35231659990540015,0.01954402705413946,0.035696544540859194,0.2712028437693749,0.36764359789353895,0.05388716255400146,0.08883317398236557,0.8405726187822391,0.09498217728463124,8.408269374820767,8.53591760224591,0.059428091857776914,0.07489838193635857,0.639552580555251,0.11439553940483226,26.804347826086957,0.10869565217391304,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,valid,9,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.11129470546984573,0.1566026853645464,0.4795425554311938,0.34053257139671167,0.02534249148467241,0.05755307000146428,0.7311560373150674,0.8955553681221208,0.0923966403015976,0.0976057597814916,0.8433205309821836,0.08306126444318677,9.448008941477802,7.641133290787769,0.05496130228835559,0.07683821665363078,0.6190938699702129,0.11579542491254032,31.47826086956522,0.18840579710144928,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_135452,vocal-sweep-7,rotten_tomatoes,test,0,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,6,0,0,13.688067801642228,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,1e-05,2,0.06635700402598119,0.1192580862253658,0.47621601786015627,0.34043413297932273,0.02693803000377736,0.04688749556124683,0.27884562901499654,0.407721789937847,0.04870657174891289,0.07628027849831776,0.8545908073597849,0.08253518801696098,8.297227619983909,7.6768120422536015,0.05767186255422853,0.07445656562131434,0.6076263962581666,0.1082584584216679,26.625954198473284,0.13740458015267176,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_131739,charmed-sweep-6,rotten_tomatoes,train,10,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,9,0,0,22.167458628542533,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,9e-05,2,0.10573207316005549,0.15307304376497852,0.46383469549359785,0.3501625817699292,0.035467416243067124,0.06751120149664887,0.7945966312919924,1.0234918234119441,0.10381805262721816,0.10023881554159496,0.8383101531349186,0.0861036663495554,9.553630601047232,7.2971776384226645,0.054244709652502,0.08287415356785943,0.5920359837664484,0.1100694864038984,31.531090723751273,0.20795107033639143,True,1,0.95,32,False,32,,,1.0,4
2022-06-15_135917,sleek-sweep-8,rotten_tomatoes,train,0,144,sample,diverse_beam_search_low_diversity,reward_fn_contradiction_and_letter_diff,6,0,0,10.376685558034096,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,32,16,4e-06,2,0.07731710238616768,0.11235932021628334,0.46029012573453454,0.34383322290116153,0.023096594597214762,0.042537353099378956,0.21547792685426098,0.33156881101837843,0.060036080817128044,0.08202234287331184,0.8460496726864773,0.09031829156316863,8.74054393964261,7.904171165702012,0.04542667514218557,0.06400125220700566,0.6088733256605803,0.11520050859537638,26.625891946992866,0.13149847094801223,True,1,0.95,32,False,32,,,1.0,4
