datetime_run,run_name,dataset_name,split,epoch,seed,decode_method_train,decode_method_eval,reward_fn,reward_clip_max,reward_clip_min,reward_base,reward_vm_multiplier,sts_threshold,contradiction_threshold,pp_letter_diff_threshold,pp_name,sts_name,nli_name,vm_name,orig_max_length,use_small_ds,batch_size_train,batch_size_eval,lr,acc_steps,label_flip-mean,label_flip-std,is_valid_pp-mean,is_valid_pp-std,is_adv_example-mean,is_adv_example-std,reward_pp-mean,reward_pp-std,vm_scores-mean,vm_scores-std,sts_scores-mean,sts_scores-std,pp_letter_diff-mean,pp_letter_diff-std,contradiction_scores-mean,contradiction_scores-std,acceptability_scores-mean,acceptability_scores-std,any_adv_example_proportion,gen_params_train.min_length,gen_params_train.max_length,gen_params_train.do_sample,gen_params_train.temperature,gen_params_train.top_p,gen_params_train.length_penalty,gen_params_train.repetition_penalty,gen_params_eval.num_return_sequences,gen_params_eval.max_length,gen_params_eval.do_sample,gen_params_eval.num_beams,gen_params_eval.top_p,gen_params_eval.temperature,gen_params_eval.length_penalty,gen_params_eval.diversity_penalty,gen_params_eval.num_beam_groups
2022-05-25_150313,dummy-K5yeafeqjw3aguQjr6zKxB,rotten_tomatoes,test,8,420,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.7,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,True,16,16,8e-05,2,0.09375,0.29614458108029906,0.84375,0.3689020326284735,0.0625,0.2459346884189824,0.7714595571160316,1.1954510518743118,0.08581514190882444,0.14863669446022504,0.9276974648237228,0.07336762700520946,10.96875,10.941145705767688,0.025903783302055672,0.07368318417064852,0.7706974744796753,0.14364483351005258,0.25,3,48,True,1.3,0.98,1.0,,8,48,False,8,,,,1000.0,4
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,0,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.10348670928667564,0.3045967192818104,0.33868186406460293,0.47326648862443205,0.020672106325706596,0.1422856145024411,0.186863102191811,0.6179733084082054,0.08152457112245873,0.18032543984225954,0.7738644957799105,0.16044477672838636,9.478087146702558,14.061543741839678,0.07442914877167824,0.18507403951805565,0.631712217896338,0.23303527341530797,0.11911170928667564,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,0,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.11205722070844687,0.3154637027817222,0.3232288828337875,0.46774911211287606,0.019925068119891007,0.13975473505401362,0.17664993936018333,0.5851176462105162,0.07787852942415739,0.1786582552022763,0.773901906478909,0.16319639416970702,9.620061307901908,14.410019867798487,0.0843785816517453,0.20273290627877444,0.6251563850643712,0.2382053201145603,0.12534059945504086,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,test,0,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.09522980501392758,0.2935576468983184,0.37552228412256267,0.4842996298678108,0.01915041782729805,0.1370654954133576,0.19418759515358544,0.6220211855261828,0.07357283459047587,0.17849969356071776,0.7865215958519917,0.1553004760989612,9.406511142061282,14.007881891643954,0.07522535462471612,0.19159942281050815,0.6389296289977149,0.2304570129874149,0.12256267409470752,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,1,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.09610531628532974,0.2947387170501787,0.3825916890982503,0.4860249542471924,0.024057873485868103,0.153230499495808,0.2183257648859218,0.6644755842219379,0.07719427014388956,0.17194153368471088,0.7956990296992577,0.1507796766744835,10.693956090174966,13.126799575283282,0.0675758857067177,0.17759628034680547,0.6247296159635635,0.2278734609448976,0.1275235531628533,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,1,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.10490463215258855,0.3064565941762737,0.3734673024523161,0.48376578174019985,0.022138964577656677,0.1471479467850055,0.22171200131769075,0.656961651924083,0.0706513611351112,0.16316149794200221,0.7965034846970126,0.1491537722490375,10.790190735694823,14.029906465092472,0.07100783601507597,0.1789749633233611,0.6242717287990256,0.23193006930285412,0.11716621253405994,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,2,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.11562079407806192,0.31977300766771777,0.34633664199192465,0.47580703373120475,0.028242765814266487,0.16566740525992932,0.24837923866682868,0.7245335690769803,0.09642809381693461,0.18727624936535558,0.7944889843620894,0.138740654886013,13.851236541049799,12.242976275072788,0.06988129008183845,0.1767960979623447,0.5926331369659945,0.23043944489478044,0.13593539703903096,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,2,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.1178474114441417,0.3224548128543498,0.3240803814713896,0.4680700788511386,0.021457765667574933,0.1449168948355213,0.21637822214605373,0.6547861890105181,0.0879703973361598,0.18712834337588288,0.7901011438284079,0.14376863837394643,13.71849455040872,12.93247054226918,0.07280955094051003,0.17177718289431007,0.5921191819988689,0.23279187048287375,0.12534059945504086,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,3,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.1120878196500673,0.31547778580116004,0.3715090847913863,0.48321319830635867,0.029273216689098252,0.168573108976317,0.27077992713708093,0.7374504718042026,0.09778004728851797,0.18059689924370395,0.8088376014577036,0.1323012899980058,11.90772207267833,10.26914526437265,0.07225217025216032,0.1759407300457909,0.5705254530001878,0.22629954008773595,0.13526244952893673,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,3,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.11597411444141689,0.3202211454985823,0.36154632152588556,0.480489225682915,0.02997275204359673,0.17052665006365633,0.26174944265661837,0.7215990842129228,0.08846073920967956,0.17871211157476535,0.8040421521367267,0.14191767387689774,11.2816757493188,10.203717067218342,0.0867347688179938,0.19291106791842047,0.5672646423823826,0.23295392731185635,0.13896457765667575,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,4,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.09639973082099597,0.29514175336546594,0.4367849932705249,0.4959929801904555,0.030513963660834455,0.1719984994459482,0.2997032149543191,0.748168026712739,0.08742300245765482,0.165231989540662,0.8361113642154056,0.12300801766411044,6.876219717362046,10.23220697315439,0.06468542462009153,0.16676811354210905,0.5722913352956911,0.22937162086949145,0.13324360699865412,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,4,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.09775204359673025,0.29700438377491223,0.42455722070844687,0.49431771138727265,0.026226158038147138,0.1598208265119857,0.28611561369749766,0.7082216963644701,0.07591106889297429,0.15190825417447476,0.8356530817215425,0.1255314727369899,6.186307901907357,10.089568041601527,0.07641619722528906,0.1800696064708005,0.566717382632253,0.23695019295709244,0.12534059945504086,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,5,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.11126766487213997,0.3144666138533574,0.43442967698519513,0.49568709871722344,0.03457267833109017,0.1826967711064807,0.3275198727134179,0.8010339954039959,0.09978966312457883,0.17972150159694772,0.8309918028927028,0.12495595794034078,9.006287853297442,11.001355513564244,0.0635166097587677,0.16464217048164836,0.5815849017801858,0.22934153582716396,0.15780619111709288,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,5,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.11733651226158039,0.32184824975418114,0.40786784741144416,0.49148021611851617,0.03286784741144414,0.17830582253950314,0.29946644027648894,0.760568250749213,0.09244091066783065,0.1720116315750693,0.8273987113231697,0.13218581443798402,8.267370572207085,10.45109486058673,0.07321166581454737,0.17338946668028798,0.5757340210292784,0.23972116082899173,0.15258855585831063,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,6,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.16676480484522208,0.37276967007309425,0.33123738223418575,0.47066318892034537,0.03861036339165545,0.19266650943431635,0.340262058721216,0.8604808265692305,0.1492860302119735,0.21430341575395,0.7874188183364678,0.13885789240419183,16.438782806191117,13.490530076012668,0.07110541814625781,0.17277543889052868,0.6000812580037981,0.22819897969254058,0.180349932705249,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,6,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.16280653950953677,0.36922051149156765,0.32884877384196187,0.4698349184261466,0.03661444141689373,0.18782926354122895,0.31066904064744955,0.7958945706795587,0.13125153641122564,0.20423940312138894,0.7838030730029035,0.14722699326758854,15.224625340599456,13.59409080881726,0.08360071149906073,0.18576499150232129,0.6047037923072556,0.2343497484366205,0.18528610354223432,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,7,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.15597661507402422,0.3628369870706031,0.36358092193808883,0.48103503124095554,0.04481409825033647,0.20689778891142055,0.37566472557630304,0.8977655554927461,0.137741489155396,0.20847816544385803,0.7947505186649944,0.13684524531046596,15.931191117092867,12.269785677933836,0.06789687066749024,0.1676834151945486,0.6125466239835194,0.22405839293852609,0.19784656796769853,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,7,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.15190735694822888,0.3589616352224904,0.3404291553133515,0.4738938601140825,0.029802452316076294,0.17005643499258022,0.3138652674102653,0.798259592362609,0.12317170527045505,0.2002213708113325,0.7903514240261889,0.14158205982827443,14.791553133514986,12.68193009297976,0.07055621353348471,0.16502970149742416,0.6118576326613677,0.2335467409107094,0.17983651226158037,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,8,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.18066537685060566,0.38474473542837884,0.2933420255720054,0.45529862834954393,0.0396828734858681,0.19521512352786638,0.32485912875855194,0.8551244771417672,0.1599164806390344,0.22173638208195134,0.7676862728537416,0.14653001121931422,19.23963240242261,12.798697507104842,0.0803068796246516,0.18398194398948664,0.6057124551553527,0.22468868902174485,0.1857335127860027,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,8,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.190224795640327,0.3925118598040394,0.2777588555858311,0.4479319626740917,0.03678474114441417,0.18824892824933145,0.28949114836610307,0.7957503178071148,0.1453892645814357,0.2147690279360796,0.7654436974588285,0.15330191981264185,18.077656675749317,13.240156813146085,0.08948761601548129,0.1884567728345526,0.6039978994078152,0.2267401246524426,0.1907356948228883,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,9,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.19547022207267833,0.39656641508763,0.30177489905787347,0.45903294057358224,0.04605484522207268,0.20960610769647275,0.36777800343639916,0.9106774102439523,0.1738526831866113,0.22549507076834277,0.7655258313599553,0.15104906046280628,18.376913694481832,12.866441674260622,0.08182681430279938,0.1840423961108389,0.6057942252785202,0.22252308210435812,0.20390309555854644,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,9,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.1955040871934605,0.39662202254646406,0.30568801089918257,0.4607374544660699,0.040361035422343323,0.19682128802116655,0.3394159408494302,0.8603090531258671,0.15889051156143888,0.21947661678447553,0.7625309419010928,0.16044671431895358,17.111716621253407,13.176285415179343,0.09766683775787822,0.20138326821080768,0.6049453681365781,0.2275056886454547,0.17983651226158037,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,10,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.15490410497981158,0.3618170480499339,0.4108344549125168,0.49199044287762883,0.050849596231493946,0.21969280777308853,0.4354258771825326,0.9565061882723928,0.1394110151653054,0.20810843869450807,0.8075598651048299,0.1290332942438979,11.924924293405114,12.578553811035096,0.062201318888704234,0.15829355662315533,0.6145244528594455,0.22248042578076527,0.22510094212651413,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,10,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.1510558583106267,0.358133813810603,0.40463215258855584,0.4908625130516687,0.04240463215258856,0.20152765511171492,0.3939806843932708,0.8870138916682293,0.12060087854271039,0.1967032024698218,0.8053609378260309,0.13725697252112157,10.384707084468666,12.537308972932632,0.07226881265732012,0.16960939765956456,0.6103852392320696,0.23353793556665903,0.2016348773841962,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,11,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.20201043068640645,0.4015041801417363,0.22636271870794078,0.41848096865361817,0.03562415881561238,0.1853531780503637,0.2856448820088946,0.8178393192519523,0.18085349750458132,0.22543182796071626,0.7357738643391422,0.1520301251590184,20.27565612382234,13.696050930767129,0.08343631660960751,0.1813237929599086,0.6106269380020158,0.2223835158936988,0.17732166890982504,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,11,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.20027247956403268,0.4002382964245593,0.236716621253406,0.4251030907776993,0.035422343324250684,0.1848605437671685,0.29114274022852044,0.8163203815089902,0.16274767427905704,0.21652021302049282,0.7364648797968656,0.15687023136897582,19.071525885558582,14.260347578231114,0.09330183368889781,0.19282465628110526,0.6141566742688661,0.23611562461618776,0.17983651226158037,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,12,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.2095600605652759,0.4069989251786447,0.31260514804845224,0.463559800313048,0.050450033647375506,0.21887401671594187,0.4253417969772825,0.9754371514456049,0.18765468307060076,0.22423438352157327,0.7605869342573928,0.14656753739664577,15.932894515477793,12.874302217871143,0.06945254688187923,0.1641467794294788,0.6550449718658675,0.2113887616093665,0.2230820995962315,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,12,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.19976158038147138,0.3998551232721327,0.31471389645776565,0.4644413789405073,0.04393732970027248,0.20497315856254758,0.39702404032611066,0.9237076528907423,0.16736324117277884,0.2169193058270906,0.7616230621857807,0.1484964280081664,14.811818801089919,13.22567930377731,0.07934204309952587,0.17977367497370952,0.6517129853101826,0.2202976490369956,0.2125340599455041,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,13,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.20747812920592193,0.40550513325808624,0.5287264468371468,0.49917935795755386,0.09028011440107672,0.2865856635194464,0.8021320814710526,1.225040734117423,0.18883118499446444,0.21837114470327385,0.8201976494730763,0.12594756814692817,-0.2936784993270525,11.754002940915644,0.043786348815864636,0.11959959323091236,0.690881437370476,0.1992695109849491,0.32907133243607,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,13,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.20367847411444143,0.40276690469740034,0.5059604904632152,0.5000070486360236,0.08600136239782016,0.2803899370083096,0.7327985707112165,1.1720593767039649,0.16976315990009164,0.20496297043274428,0.8204502884948205,0.13120110906074897,-0.9725817438692098,12.065148379808832,0.052409012706683696,0.14377357474609284,0.6858648831738167,0.20919174015844005,0.3215258855585831,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,14,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.24503701211305517,0.4301136654868781,0.4239779609690444,0.49419205330976745,0.07947089502018842,0.27047515657458354,0.7461485096690913,1.2227780254239002,0.22215225737639685,0.21457592785899846,0.8309256405451945,0.10167859426255146,-23.370541722745624,15.517559850898433,0.03187411376844371,0.1044616348674393,0.7081958909429041,0.21604326444933833,0.32065948855989235,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,14,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.22922343324250682,0.42036905759641474,0.39952316076294275,0.48984208413588465,0.07748637602179836,0.2673843919002481,0.7135583035018529,1.1938722643874444,0.2052948639070874,0.20227170906145614,0.8335852713199784,0.10303481350061779,-23.196185286103542,14.74824786021771,0.03411280841049415,0.11028010330857263,0.7062450164790413,0.2223730302257783,0.31607629427792916,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,train,15,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.29380467698519513,0.4555083447702876,0.3702473082099596,0.48287590789901175,0.08592698519515478,0.28025914826302994,0.700354752528154,1.2276635798361322,0.2552577176565006,0.23079526752888838,0.7532196934488776,0.16353715559534582,8.439645020188426,13.487147660257444,0.05200119788385082,0.13360851868590573,0.6883468070678587,0.19699579168011516,0.3415208613728129,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
2022-05-25_163141,zany-sound-172,rotten_tomatoes,valid,15,421,sample,diverse_beam_search,reward_fn_contradiction_and_letter_diff,3.5,0,0,12,0.8,0.2,30,prithivida/parrot_paraphraser_on_T5,sentence-transformers/paraphrase-MiniLM-L12-v2,howey/electra-small-mnli,textattack/distilbert-base-uncased-rotten-tomatoes,32,False,32,16,8e-05,2,0.3002384196185286,0.4584005849384752,0.34400544959128065,0.4750832954292477,0.07459128065395096,0.2627530758291939,0.6019530937035013,1.1389601518173116,0.23995393138043886,0.23305545001503022,0.7434543627680644,0.17007318466049298,7.794618528610354,13.855830609948548,0.057062383292053195,0.1466195417961994,0.6804175110353342,0.2082744164677004,0.2970027247956403,3,48,True,1.3,0.98,1.0,,16,48,False,16,,,,1000.0,8
